stazPart,stazArr
BERGAMO,CREMONA
BERGAMO,MILANO
BERGAMO,BRESCIA
BERGAMO,MILANO
BERGAMO,TREVIGLIO
BERGAMO,BRESCIA
LA SPEZIA,PISA
LA SPEZIA,PONTREMOLI
LA SPEZIA,PISA
FASANO,BARLETTA
BARI,LECCE
BARI,BARLETTA
BARI,TARANTO
BARI,BITRITTO
BOLOGNA,PARMA
MODENA,MANTOVA
NOVI,TORINO
ALESSANDRIA,PAVIA
ALESSANDRIA,GENOVA
ALESSANDRIA,MI.P.GENOVA
ALESSANDRIA,MI.P.GENOVA
PARMA,BOLOGNA
ROMA,LA SPEZIA
ROMA,BRACCIANO
MILANO,TORINO
NOVARA,TREVIGLIO
NOVARA,ALESSANDRIA
TREVISO,VICENZA
TREVISO,PORTOGRUARO
TREVISO,PADOVA
TREVIGLIO,VARESE
MILANO,BERGAMO
PIOLTELLO,NOVARA
MILANO,STRADELLA
ARQUATA,MILANO
MILANO,TORTONA
PAVIA,ALESSANDRIA
PAVIA,MILANO
VERONA,MILANO
POZZUOLI,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,NOCERA
NAPOLI,CASERTA
NAPOLI,VILLA
GENOVA,RECCO
GENOVA,TORINO
GENOVA,ARQUATA
ACQUI,GENOVA
GENOVA,BUSALLA
ORTE,FIUMICINO
ROMA,MANDELA-SAMBUCI
PISA,FIRENZE
PISA,LA SPEZIA
PISA,CAMPIGLIA
NAPOLI,FORMIA-GAETA
NAPOLI,CASERTA
NAPOLI,CASERTA
NAPOLI,EBOLI
TORINO,SUSA
TORINO,BARDONECCHIA
TORINO,IVREA
SALERNO,NAPOLI
SALERNO,NAPOLI
SALERNO,CASERTA
GENOVA,GENOVA
VENEZIA,VERONA
PADOVA,TREVISO
PADOVA,MONTEBELLUNA
PADOVA,BASSANO
MILANO,PAVIA
MILANO,PIACENZA
MILANO,CHIASSO
MILANO,LECCO
MILANO,COMO
SARONNO,ALBAIRATE
MILANO,PONTE
LECCO,MILANO
LECCO,MILANO
MONZA,LECCO
MILANO,LECCO
MILANO,NOVARA
MILANO,BERGAMO
M,LAVENO
M,ERBA
M,NOVARA
M,MALPENSA
M,VARESE
M,ERBA
M,COMO
CAMNAGO,M
M,CAMNAGO
NOVARA,M
COMO,M
SARONNO,LODI
SARONNO,M
FIRENZE,BORGO
FIRENZE,EMPOLI
BOLOGNA,FIRENZE
BOLOGNA,VIGNOLA
BOLOGNA,RIMINI
BOLOGNA,PORRETTA
BOLOGNA,PRATO
BOLOGNA,VERONA
BOLOGNA,VIGNOLA
BOLOGNA,MODENA
VENEZIA,BASSANO
VENEZIA,TRIESTE
VENEZIA,ROVIGO
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,VERONA
VENEZIA,VENEZIA
VENEZIA,PORTOGRUARO
MILANO,TORINO
ROMA,MINTURNO
ROMA,NETTUNO
ROMA,NAPOLI
ROMA,LATINA
ROMA,ALBANO
ROMA,CIVITAVECCHIA
GOLFO,OLBIA
OZIERI,PORTO
LOCRI,ROCCELLA
VITERBO,ROMA
VITERBO,ORTE
COSENZA,SIBARI
CAPISTRELLO,AVEZZANO
VOGHERA,PIACENZA
CATANZARO,LAMEZIA
CATANZARO,CROTONE
DOMODOSSOLA,MILANO
ARONA,NOVARA
SULMONA,L`AQUILA
SAPRI,COSENZA
VILLAMASSARGIA,CARBONIA
FELTRE,BELLUNO
BELLUNO,FELTRE
LAMEZIA,CATANZARO
ASCOLI,S.BENEDETTO
S.BENEDETTO,ASCOLI
BUCCINO,NAPOLI
LECCE,BARI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
LEGNAGO,PADOVA
SAN,FOSSANO
CEVA,FOSSANO
ROMA,GUIDONIA-MONTECELIO-S.ANGELO
LUNGHEZZA,ROMA
CIVITAVECCHIA,ROMA
LADISPOLI-CERVETERI,ROMA
CASTELBOLOGNESE,RAVENNA
IVREA,TORINO
CALTAGIRONE,CATANIA
CODOGNO,MILANO
CODOGNO,CREMONA
ACQUI,ASTI
MANTOVA,MODENA
AREZZO,FIRENZE
FIRENZE,MONTEVARCHI
BIELLA,SANTHIA`
SANTHIA`,BIELLA
PORTO,MILANO
STABIO,BUSTO
BUSTO,STABIO
TERMOLI,FOGGIA
SAN,CAGLIARI
DECIMOMANNU,CAGLIARI
CAGLIARI,CARBONIA
CAGLIARI,DECIMOMANNU
GIAMPILIERI,MESSINA
MESSINA,GIAMPILIERI
BRESCIA,CREMONA
MANIAGO,SACILE
PIAZZA,PISA
VIAREGGIO,LUCCA
LUCCA,VIAREGGIO
AGRIGENTO,PUNTA
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,PUNTA
PUNTA,PALERMO
PALERMO,GIACHERY
PALERMO,GIACHERY
PALERMO,PALERMO
CASARSA,PORTOGRUARO
FIDENZA,CREMONA
TERMOLI,PESCARA
RIMINI,RAVENNA
CODIGORO,FERRARA
FERRARA,BOLOGNA
FERRARA,POGGIO
CASERTA,NAPOLI
CASALE,CHIVASSO
POGGIO,FIUMICINO
FIUMICINO,FARA
CESANO,ROMA
SASSUOLO,REGGIO
GUASTALLA,S.LAZZARO
CHIERI,TORINO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
ALBANO,ROMA
VELLETRI,ROMA
FRASCATI,ROMA
ROMA,FRASCATI
COLLEFERRO-SEGNI-PALIANO,ROMA
FROSINONE,ROMA
EMPOLI,FIRENZE
BORGO,FIRENZE
TERMINI,PALERMO
PALERMO,TERMINI
LUINO,GALLARATE
LUINO,MILANO
SCHIO,VENEZIA
SCHIO,VICENZA
PESARO,ANCONA
ANCONA,JESI
ANCONA,VARANO
ANCONA,VARANO
CHIASSO,MILANO
CHIASSO,COMO
MOLTENO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
BERGAMO,MILANO
LA SPEZIA,LEVANTO
TARANTO,BARI
FASANO,BARLETTA
BITRITTO,BARI
BARI,BITRITTO
SASSUOLO,MODENA
MODENA,SASSUOLO
MODENA,CARPI
ARQUATA,ALESSANDRIA
VOGHERA,ALESSANDRIA
BRESCIA,PARMA
PARMA,BERCETO
LA SPEZIA,ROMA
VITERBO,ROMA
ROMA,LADISPOLI-CERVETERI
VIGNA,ROMA
LA SPEZIA,ROMA
BRACCIANO,ROMA
DOMODOSSOLA,NOVARA
NOVARA,ARONA
VENEZIA,SACILE
TREVISO,MONTEBELLUNA
TREVISO,VICENZA
TREVISO,CONEGLIANO
BRESCIA,MILANO
BRESCIA,MILANO
ARQUATA,MILANO
PAVIA,MILANO
VERONA,MANTOVA
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,VILLA
ARQUATA,GENOVA
BUSALLA,GENOVA
ROMA,LUNGHEZZA
PISA,VIAREGGIO
FORMIA-GAETA,NAPOLI
BARDONECCHIA,TORINO
BUSSOLENO,TORINO
SUSA,TORINO
MERCATO,SALERNO
TORRE,SALERNO
SALERNO,MERCATO
SALERNO,CASERTA
BASSANO,PADOVA
CASTELFRANCO,PADOVA
MONTEBELLUNA,PADOVA
VENEZIA,PADOVA
PIACENZA,MILANO
MILANO,PAVIA
CESANO,MILANO
MELEGNANO,MILANO
PONTE,MILANO
MILANO,PONTE
LECCO,MILANO
MILANO,CHIASSO
LECCO,MILANO
PONTE,MILANO
SARONNO,MILANO
M,MALPENSA
M,SARONNO
ASSO,M
M,VARESE
M,MILANO
M,COMO
M,NOVARA
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
ASSO,M
SARONNO,MILANO
MALPENSA,M
SARONNO,M
VIGNOLA,BOLOGNA
PORRETTA,BOLOGNA
PRATO,BOLOGNA
BOLOGNA,MARZABOTTO
BOLOGNA,POGGIO
BOLOGNA,SAN
BOLOGNA,IMOLA
VENEZIA,BASSANO
BASSANO,VENEZIA
BRESCIA,MILANO
FIUMICINO,ROMA
NETTUNO,ROMA
FORMIA-GAETA,ROMA
LATINA,ROMA
FIUMICINO,ROMA
APRILIA,ROMA
FIUMICINO,ROMA
NETTUNO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
ROMA,FIUMICINO
ROCCAPALUMBA-ALIA,CALTANISSETTA
AUGUSTA,SIRACUSA
IGLESIAS,VILLAMASSARGIA
VILLAMASSARGIA,IGLESIAS
CONEGLIANO,BELLUNO
IMPERIA,VENTIMIGLIA
L`AQUILA,TERNI
CASALE,MORTARA
MI.P.GENOVA,MORTARA
PONTE,LADISPOLI-CERVETERI
CASTELBOLOGNESE,RAVENNA
CREMONA,CODOGNO
ALBA,ASTI
ACQUI,ASTI
SALETTO,MANTOVA
ORISTANO,CAGLIARI
TREVIGLIO,CREMONA
MERANO,BOLZANO
GIACHERY,PALERMO
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,GIACHERY
CASARSA,PORTOGRUARO
CIANO,REGGIO
SASSUOLO,REGGIO
RIVAROLO,CHIERI
COLLEFERRO-SEGNI-PALIANO,ROMA
ALBANO,ROMA
PRATO,FIRENZE
BORGO,FIRENZE
TERMINI,PALERMO
AGRIGENTO,PALERMO
TERMINI,PALERMO
S.AGATA,PALERMO
SCHIO,VICENZA
JESI,ANCONA
ANCONA,VARANO
CHIASSO,COMO
TREVIGLIO,BERGAMO
BERGAMO,TREVIGLIO
SESTRI,LA SPEZIA
BITRITTO,BARI
TARANTO,BARI
CARPI,MODENA
SASSUOLO,MODENA
MODENA,CARPI
SUZZARA,PARMA
BERCETO,PARMA
BRESCIA,PARMA
VITERBO,ROMA
LA SPEZIA,ROMA
ROVASENDA,NOVARA
DOMODOSSOLA,NOVARA
MONTEBELLUNA,TREVISO
NAPOLI,POZZUOLI
NAPOLI,POZZUOLI
VILLA,NAPOLI
NAPOLI,VILLA
GENOVA,GENOVA
ARQUATA,GENOVA
VAL,ROMA
PONTEDERA,PISA
VILLA,NAPOLI
BARDONECCHIA,TORINO
BASSANO,PADOVA
SEVESO,MILANO
LECCO,MILANO
LECCO,MILANO
CAMNAGO,M
LAVENO,M
S.FELICE,BOLOGNA
VIGNOLA,BOLOGNA
PRATO,BOLOGNA
PORRETTA,BOLOGNA
S.PIETRO,BOLOGNA
PRATO,BOLOGNA
BASSANO,VENEZIA
VENEZIA,VENEZIA
VENEZIA,VENEZIA
PADIGLIONE,ROMA
FIUMICINO,ROMA
NETTUNO,ROMA
VENTIMIGLIA,MILANO
BOLZANO,BOLOGNA
PESCARA,MILANO
ANCONA,ROMA
ANCONA,PIACENZA
LA SPEZIA,VENTIMIGLIA
FOLIGNO,FIRENZE
PESCARA,ROMA
TRIESTE,VENEZIA
ANCONA,MILANO
ROMA,MILANO
ROMA,VENEZIA
PISA,ROMA
NAPOLI,MILANO
VENEZIA,TRIESTE
VENEZIA,ROMA
SASSARI,CAGLIARI
AVEZZANO,PESCARA
PERUGIA,ROMA
GROSSETO,FIRENZE
PONTREMOLI,FIRENZE
AULLA,PISA
VENTIMIGLIA,SESTRI
SALERNO,PAOLA
GROSSETO,ROMA
CHIUSI,TERNI
REGGIO,CATANZARO
REGGIO,COSENZA
CATANIA,MESSINA
MANTOVA,ROMA
MESSINA,PALERMO
TRIESTE,VENEZIA
TRIESTE,SACILE
CASERTA,ROMA
ROMA,VITERBO
PALERMO,MESSINA
SARZANA,SAVONA
BOLOGNA,MILANO
NAPOLI,ROMA
GENOVA,VENTIMIGLIA
MILANO,BOLOGNA
FIRENZE,NAPOLI
FIRENZE,LA SPEZIA
MILANO,TIRANO
ISERNIA,ROMA
ISERNIA,NAPOLI
ROCCELLA,REGGIO
SIBARI,CATANZARO
AVEZZANO,CASSINO
TIRANO,MILANO
SONDRIO,LECCO
POTENZA,MELFI
BRENNERO,VERONA
FORTEZZA,MERANO
CATANZARO,SIBARI
FABRIANO,CIVITANOVA
SULMONA,TERAMO
COSENZA,REGGIO
BELLUNO,VENEZIA
GROSSETO,FIRENZE
LAMEZIA,REGGIO
S.BENEDETTO,SULMONA
VENTIMIGLIA,SAVONA
TERAMO,TERMOLI
PESCARA,ANCONA
FOLIGNO,ANCONA
FOLIGNO,TERONTOLA
CASSINO,AVEZZANO
CASSINO,CASERTA
TERNI,L`AQUILA
ORBETELLO,LIVORNO
CIVITANOVA,FABRIANO
VENEZIA,BOLOGNA
CHIUSI,FOLIGNO
CHIUSI,FIRENZE
REGGIO,COSENZA
IVREA,NOVARA
SIENA,FIRENZE
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FOGGIA,POTENZA
BOLOGNA,ANCONA
FAENZA,FIRENZE
MESSINA,PALERMO
MESSINA,S.AGATA
BOZZOLO,MILANO
CREMONA,PAVIA
UDINE,VENEZIA
VIAREGGIO,FIRENZE
BOLZANO,VERONA
BARLETTA,FASANO
TRIESTE,VENEZIA
TRIESTE,UDINE
RIMINI,BOLOGNA
RIMINI,BOLOGNA
FERRARA,SUZZARA
FERRARA,VENEZIA
TORINO,MILANO
CHIVASSO,PINEROLO
TORINO,MILANO
PALERMO,DITTAINO
LA SPEZIA,GENOVA
BOLOGNA,MILANO
ALESSANDRIA,CHIVASSO
PARMA,BRESCIA
NOVARA,DOMODOSSOLA
NOVARA,IVREA
NOVARA,TREVIGLIO
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
TORREBERETTI,PAVIA
BRESCIA,VENEZIA
BRESCIA,VENEZIA
VERONA,MILANO
VERONA,BOLZANO
VERONA,VENEZIA
FIUMICINO,ORTE
NAPOLI,SALERNO
ROMA,TERNI
TORINO,MILANO
TORINO,GENOVA
SALERNO,NAPOLI
VENEZIA,MILANO
MONZA,MOLTENO
SARONNO,ALBAIRATE
FIRENZE,FIUMICINO
FIRENZE,VIAREGGIO
FIRENZE,LIVORNO
FIRENZE,FAENZA
BOLOGNA,VENEZIA
VENEZIA,VERONA
MILANO,DOMODOSSOLA
MILANO,VENEZIA
MILANO,TIRANO
MILANO,DOMODOSSOLA
MILANO,VERONA
ROMA,NAPOLI
ROMA,AVEZZANO
CALTANISSETTA,DITTAINO
CUNEO,TORINO
PIACENZA,MILANO
TIRANO,MILANO
SONDRIO,LECCO
BRENNERO,MERANO
DOMODOSSOLA,MILANO
FOSSANO,TORINO
IGLESIAS,CAGLIARI
PONTREMOLI,PISA
SAPRI,NAPOLI
FOLIGNO,MAGIONE
TERNI,ROMA
LECCE,BARI
BRINDISI,TARANTO
GROSSETO,PISA
ANCONA,FRANCAVILLA
POGGIO,BOLOGNA
CHIUSI,FIRENZE
LADISPOLI-CERVETERI,ROMA
RAVENNA,PESARO
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
IVREA,NOVARA
BUONCONVENTO,EMPOLI
SIENA,GROSSETO
SIENA,CHIUSI
ASTI,TORINO
ASTI,ACQUI
FIRENZE,CHIUSI
BORGO,FIRENZE
VARESE,MILANO
FOGGIA,BARI
FOGGIA,BARI
FIRENZE,LUCCA
PISTOIA,FIRENZE
CAGLIARI,SAN
MESSINA,PATTI-SAN
CREMONA,TREVIGLIO
CREMONA,PARMA
ALA,BOLZANO
LUCCA,FIRENZE
MERANO,BRENNERO
BOLZANO,BRENNERO
BOLZANO,TRENTO
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
PORTOGRUARO,TREVISO
PORTOGRUARO,TRIESTE
BARLETTA,BARI
TARVISIO,TRIESTE
UDINE,TRIESTE
TRIESTE,UDINE
FERRARA,CODIGORO
VAIRANO,NAPOLI
CASERTA,CASSINO
CASERTA,NAPOLI
CASERTA,NAPOLI
CASERTA,ISERNIA
CASERTA,SALERNO
CHIVASSO,PINEROLO
MONTEROTONDO,CESANO
ORTE,FIUMICINO
FIUMICINO,POGGIO
MONTEROTONDO,BRACCIANO
ALASSIO,GENOVA
SAVONA,TORINO
SAVONA,ACQUI
SAVONA,FOSSANO
TORINO,ALBA
TORINO,ASTI
CHIERI,RIVAROLO
TORINO,FOSSANO
ROMA,CASSINO
VELLETRI,ROMA
FIRENZE,PISA
EMPOLI,SIENA
FIRENZE,BORGO
PALERMO,AGRIGENTO
PALERMO,PUNTA
MILANO,PORTO
VICENZA,SCHIO
VICENZA,TREVISO
ANCONA,MACERATA
COMO,LECCO
COMO,MILANO
BERGAMO,BRESCIA
LA SPEZIA,PISA
LA SPEZIA,GENOVA
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
BARI,LECCE
BARI,LECCE
MODENA,MANTOVA
MODENA,SASSUOLO
ALESSANDRIA,PAVIA
ALESSANDRIA,SAVONA
ALESSANDRIA,CHIVASSO
PARMA,SUZZARA
ROMA,VITERBO
NOVARA,PIOLTELLO
NOVARA,BIELLA
NOVARA,ALESSANDRIA
TREVISO,PORTOGRUARO
TREVISO,PADOVA
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
TREVIGLIO,VARESE
MILANO,BRESCIA
PAVIA,VERCELLI
PAVIA,ALESSANDRIA
PAVIA,MILANO
VERONA,BOLOGNA
VERONA,MILANO
FIUMICINO,FARA
ROMA,LA SPEZIA
NAPOLI,NOCERA
NAPOLI,TORRE
NAPOLI,SALERNO
GENOVA,ARQUATA
LIVORNO,FIRENZE
NAPOLI,CASERTA
NAPOLI,CASERTA
TORINO,SUSA
TORINO,BARDONECCHIA
SESTRI,SAVONA
VENEZIA,BOLOGNA
PADOVA,TREVISO
PADOVA,MONTEBELLUNA
MILANO,PIACENZA
MILANO,PIACENZA
MILANO,CHIASSO
MILANO,LECCO
MILANO,LUINO
M,ASSO
M,LAVENO
SARONNO,ALBAIRATE
SARONNO,LODI
SARONNO,LODI
FIRENZE,VIAREGGIO
FIRENZE,PISA
FIRENZE,VIAREGGIO
FIRENZE,SIENA
FIRENZE,AREZZO
BOLOGNA,PORRETTA
BOLOGNA,PRATO
BOLOGNA,VERONA
VENEZIA,VICENZA
VENEZIA,TRIESTE
VENEZIA,BELLUNO
VENEZIA,ROVIGO
VENEZIA,BASSANO
VENEZIA,UDINE
MILANO,TORINO
MILANO,BERGAMO
MILANO,PIACENZA
ROMA,NETTUNO
ROMA,CASSINO
ROMA,FORMIA-GAETA
ROMA,FROSINONE
ROMA,CIVITAVECCHIA
ROMA,NETTUNO
SASSARI,OZIERI
VITERBO,ORTE
ORTE,VITERBO
SIBARI,COSENZA
EDOLO,BRESCIA
BRESCIA,ISEO
ALBA,TORINO
TERONTOLA,FOLIGNO
FOLIGNO,PERUGIA
BRENNERO,BOLZANO
S.CANDIDO,FORTEZZA
CATANZARO,LAMEZIA
FABRIANO,ANCONA
L`AQUILA,SULMONA
SULMONA,L`AQUILA
CARBONIA,CAGLIARI
FELTRE,BELLUNO
BELLUNO,FELTRE
LAMEZIA,CATANZARO
PONTREMOLI,LA SPEZIA
PIAZZA,AULLA
TERAMO,PESCARA
EBOLI,SALERNO
LECCE,BARI
CHIAVENNA,COLICO
COLICO,CHIAVENNA
GROSSETO,CAMPIGLIA
MONSELICE,LEGNAGO
SUZZARA,FERRARA
POGGIO,SERMIDE
FOSSANO,SAN
ROMA,TIVOLI
TIVOLI,ROMA
LUNGHEZZA,ROMA
VERCELLI,PAVIA
MORTARA,NOVARA
MORTARA,MI.P.GENOVA
MORTARA,CASALE
VILLA,MELITO
REGGIO,VILLA
MONTALTO,ROMA
LADISPOLI-CERVETERI,ROMA
RAVENNA,BOLOGNA
RAVENNA,RIMINI
PIACENZA,MILANO
PIACENZA,MILANO
SIENA,FIRENZE
MANTOVA,VERONA
MANTOVA,MODENA
AREZZO,FIRENZE
BORGO,FIRENZE
BIELLA,SANTHIA`
SANTHIA`,BIELLA
PORTO,MILANO
STABIO,BUSTO
BUSTO,STABIO
TERMOLI,FOGGIA
FOGGIA,BARI
FIRENZE,PISTOIA
PISTOIA,FIRENZE
SAN,CAGLIARI
DECIMOMANNU,CAGLIARI
CAGLIARI,IGLESIAS
CAGLIARI,DECIMOMANNU
S.AGATA,MESSINA
BOZZOLO,CREMONA
CREMONA,BRESCIA
CREMONA,TREVIGLIO
SACILE,UDINE
MINUCCIANO,PISA
VIAREGGIO,LUCCA
LUCCA,PISA
PUNTA,PALERMO
PALERMO,PUNTA
PUNTA,PALERMO
PALERMO,PUNTA
PALERMO,GIACHERY
PORTOGRUARO,CASARSA
PORTOGRUARO,VENEZIA
PORTOGRUARO,CASARSA
CARNIA,UDINE
VILLA,UDINE
TRIESTE,VILLA
CASERTA,NAPOLI
TORINO,IVREA
CHIVASSO,PINEROLO
POGGIO,FIUMICINO
FIUMICINO,FARA
FARA,FIUMICINO
FIUMICINO,FARA
CESANO,ROMA
ORTE,FIUMICINO
SAVONA,GENOVA
GUASTALLA,S.LAZZARO
CHIERI,RIVAROLO
TORINO,ALBA
RIVAROLO,CHIERI
TORINO,ASTI
PINEROLO,CHIVASSO
ROMA,ALBANO
ROMA,VELLETRI
FRASCATI,ROMA
ROMA,FRASCATI
FROSINONE,ROMA
FIRENZE,EMPOLI
FIRENZE,LIVORNO
AREZZO,FIRENZE
PRATO,FIRENZE
FIRENZE,SAN
PALERMO,TERMINI
MILANO,PORTO
GALLARATE,LUINO
BASSANO,VICENZA
VENEZIA,VERONA
VERONA,VENEZIA
JESI,ANCONA
ANCONA,JESI
CHIASSO,MILANO
CHIASSO,MILANO
LECCO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
BERGAMO,MILANO
BERGAMO,MILANO
LEVANTO,LA SPEZIA
LA SPEZIA,PISA
LA SPEZIA,LEVANTO
LA SPEZIA,LEVANTO
BITRITTO,BARI
BARI,FASANO
BARI,GIOIA
SASSUOLO,MODENA
MODENA,SASSUOLO
PARMA,BERCETO
VITERBO,ROMA
ROMA,CESANO
LA SPEZIA,ROMA
CESANO,ROMA
BIELLA,NOVARA
NOVARA,PIOLTELLO
CONEGLIANO,VENEZIA
VENEZIA,TREVISO
TREVISO,CITTADELLA
TREVIGLIO,NOVARA
MILANO,BERGAMO
BRESCIA,MILANO
NOVI,MILANO
TORTONA,MILANO
MILANO,PAVIA
PAVIA,MILANO
VERONA,MANTOVA
POZZUOLI,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NAPOLI,TORRE
NAPOLI,VILLA
ACQUI,GENOVA
RECCO,GENOVA
GENOVA,GENOVA
BUSALLA,GENOVA
ROMA,LUNGHEZZA
LIVORNO,LA SPEZIA
PISA,PONTEDERA
PISA,LUCCA
FORMIA-GAETA,NAPOLI
NAPOLI,VILLA
NAPOLI,CASERTA
SUSA,TORINO
TORINO,SUSA
MERCATO,SALERNO
SALERNO,MERCATO
RECCO,GENOVA
MONTEBELLUNA,PADOVA
PADOVA,BASSANO
PADOVA,VENEZIA
MILANO,PAVIA
MILANO,PIACENZA
CESANO,MILANO
MILANO,LECCO
MILANO,PONTE
LECCO,MILANO
MILANO,CHIASSO
LECCO,MILANO
LECCO,MILANO
MILANO,CHIASSO
PONTE,MILANO
SARONNO,MILANO
M,COMO
M,CAMNAGO
M,MALPENSA
NOVARA,M
M,SARONNO
VARESE,M
ASSO,M
M,VARESE
M,COMO
SARONNO,M
M,NOVARA
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
VARESE,M
ERBA,M
MILANO,GARBAGNATE
SARONNO,MILANO
MALPENSA,M
SARONNO,M
FIRENZE,BORGO
FIRENZE,PISTOIA
VIGNOLA,BOLOGNA
IMOLA,FERRARA
PORRETTA,BOLOGNA
BOLOGNA,VIGNOLA
BOLOGNA,FERRARA
BOLOGNA,POGGIO
BOLOGNA,PRATO
BOLOGNA,BAZZANO
BOLOGNA,IMOLA
VENEZIA,PORTOGRUARO
VENEZIA,BASSANO
VENEZIA,VICENZA
BASSANO,VENEZIA
VENEZIA,PORTOGRUARO
BRESCIA,MILANO
MILANO,BERGAMO
LATINA,ROMA
FIUMICINO,ROMA
MINTURNO,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
ROMA,ALBANO
ROMA,FIUMICINO
ROMA,LATINA
OZIERI,SASSARI
EDOLO,BRESCIA
CARBONIA,VILLAMASSARGIA
VILLAMASSARGIA,CARBONIA
BUCCINO,BATTIPAGLIA
L`AQUILA,TERNI
GUIDONIA-MONTECELIO-S.ANGELO,ROMA
MI.P.GENOVA,MORTARA
VILLA,REGGIO
CASTELBOLOGNESE,RAVENNA
BUONCONVENTO,SIENA
ACQUI,ASTI
SAN,CAGLIARI
GIAMPILIERI,MESSINA
TREVIGLIO,CREMONA
BRESCIA,CREMONA
BASSANO,TRENTO
PISA,LUCCA
MERANO,BOLZANO
GIACHERY,PALERMO
PUNTA,PALERMO
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,GIACHERY
VASTO,PESCARA
CODIGORO,FERRARA
CESANO,ROMA
CIANO,REGGIO
RIVAROLO,CHIERI
ALBANO,ROMA
VELLETRI,ROMA
FIRENZE,EMPOLI
EMPOLI,FIRENZE
EMPOLI,PISA
PRATO,FIRENZE
AGRIGENTO,PALERMO
LUINO,GALLARATE
SCHIO,VICENZA
PESARO,ANCONA
CHIASSO,COMO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
LEVANTO,LA SPEZIA
TARANTO,BARI
FASANO,BARI
CARPI,MODENA
SASSUOLO,MODENA
MODENA,CARPI
SUZZARA,PARMA
BERCETO,PARMA
BRESCIA,PARMA
VITERBO,ROMA
BIELLA,NOVARA
MONTEBELLUNA,TREVISO
MILANO,PAVIA
NAPOLI,POZZUOLI
NOCERA,NAPOLI
NAPOLI,POZZUOLI
VILLA,NAPOLI
GENOVA,GENOVA
ARQUATA,GENOVA
VILLA,NAPOLI
BARDONECCHIA,TORINO
BASSANO,PADOVA
MONTEBELLUNA,PADOVA
CESANO,MILANO
LECCO,MILANO
LECCO,MILANO
GARBAGNATE,MILANO
CAMNAGO,M
LAVENO,M
COMO,M
SAN,BOLOGNA
PORRETTA,BOLOGNA
VIGNOLA,BOLOGNA
PRATO,BOLOGNA
BOLOGNA,IMOLA
BOLOGNA,PIANORO
BASSANO,VENEZIA
VENEZIA,VENEZIA
VENEZIA,VENEZIA
NETTUNO,ROMA
MINTURNO,ROMA
FIUMICINO,ROMA
FIUMICINO,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
PERUGIA,TORINO
VENTIMIGLIA,MILANO
BOLZANO,ROMA
RIMINI,MILANO
ANCONA,PIACENZA
GENOVA,ROMA
LIVORNO,MILANO
SALERNO,MILANO
MILANO,NAPOLI
MILANO,ROMA
COSENZA,NAPOLI
CAGLIARI,OLBIA
PIACENZA,ANCONA
SALSOMAGGIORE,FIDENZA
UDINE,MILANO
SAVONA,PISA
ANCONA,MILANO
ANCONA,SULMONA
ROMA,PISA
NAPOLI,CASTELLAMMARE
GENOVA,ROMA
ROMA,FIRENZE
SALERNO,ARECHI
SALERNO,ARECHI
VENEZIA,TORINO
MILANO,NAPOLI
MILANO,LIVORNO
BENEVENTO,ROMA
GROSSETO,FIRENZE
REGGIO,CATANZARO
MESSINA,SIRACUSA
SALSOMAGGIORE,FIDENZA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
FIDENZA,SALSOMAGGIORE
TRIESTE,VENEZIA
FIRENZE,ROMA
ANCONA,FABRIANO
GENOVA,CAMPOLIGURE
ROMA,VENEZIA
ROMA,FIRENZE
ROMA,NAPOLI
NAPOLI,PAOLA
SALERNO,ARECHI
SESTRI,VENTIMIGLIA
VENEZIA,TRIESTE
VENEZIA,MILANO
