stazPart,stazArr
PISTOIA,MONTEVARCHI
PISTOIA,FIRENZE
CAGLIARI,IGLESIAS
MESSINA,GIAMPILIERI
CREMONA,BRESCIA
TRENTO,BORGO
SACILE,VENEZIA
LUCCA,PIAZZA
LUCCA,PISA
BOLZANO,ALA
BOLZANO,MERANO
PALERMO,PUNTA
VENEZIA,TRIESTE
PORTOGRUARO,VENEZIA
BARLETTA,FASANO
TORRE,GIULIANOVA
PESCARA,SULMONA
UDINE,TRIESTE
UDINE,CARNIA
TRIESTE,UDINE
TRIESTE,UDINE
RIMINI,IMOLA
FERRARA,RAVENNA
CASERTA,CASSINO
CASERTA,SALERNO
CHIVASSO,IVREA
CHIVASSO,PINEROLO
FIUMICINO,POGGIO
FARA,FIUMICINO
FIUMICINO,FARA
POGGIO,FIUMICINO
CESANO,MONTEROTONDO
REGGIO,GUASTALLA
REGGIO,SASSUOLO
CHIERI,RIVAROLO
FIRENZE,SIENA
EMPOLI,SIENA
PALERMO,S.AGATA
PALERMO,PUNTA
BUSTO,STABIO
GALLARATE,LUINO
PADOVA,VERONA
VICENZA,SCHIO
VICENZA,TREVISO
ANCONA,RIMINI
ANCONA,FABRIANO
COMO,MOLTENO
BERGAMO,BRESCIA
LA SPEZIA,GENOVA
LA SPEZIA,SESTRI
LA SPEZIA,PISA
LA SPEZIA,LEVANTO
BARI,BARLETTA
FASANO,BARLETTA
BARI,LECCE
BARI,TARANTO
BARI,BITRITTO
MODENA,MANTOVA
PARMA,SUZZARA
NOVARA,PIOLTELLO
TREVISO,PADOVA
TREVISO,VENEZIA
TREVISO,VICENZA
PAVIA,ALESSANDRIA
PAVIA,CODOGNO
VERONA,VENEZIA
VERONA,MANTOVA
FIUMICINO,FARA
GENOVA,ACQUI
GENOVA,ARQUATA
FARA,FIUMICINO
LIVORNO,FIRENZE
PISA,LA SPEZIA
PISA,CAMPIGLIA
PISA,AULLA
SALERNO,ARECHI
SALERNO,ARECHI
SESTRI,SAVONA
GENOVA,GENOVA
GENOVA,BUSALLA
PADOVA,BASSANO
PADOVA,VICENZA
PADOVA,MONTEBELLUNA
ALBAIRATE,SEREGNO
M,LAVENO
M,ERBA
M,VARESE
M,CAMNAGO
M,MALPENSA
M,SARONNO
MALPENSA,M
SARONNO,LODI
SARONNO,M
FIRENZE,LIVORNO
FIRENZE,BORGO
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,BASSANO
VENEZIA,SACILE
VENEZIA,PADOVA
OLBIA,GOLFO
ORTE,VITERBO
VITERBO,ORTE
BRESCIA,ISEO
AUGUSTA,SIRACUSA
VOGHERA,PIACENZA
MELFI,POTENZA
SAPRI,PAOLA
FELTRE,BELLUNO
ASCOLI,ANCONA
TERAMO,PESCARA
BUCCINO,SALERNO
CHIAVENNA,COLICO
COLICO,CHIAVENNA
MACERATA,ANCONA
CIVITANOVA,MACERATA
LEGNAGO,MONSELICE
CASALE,MORTARA
MI.P.GENOVA,MORTARA
MELITO,VILLA
GIARRE,CATANIA
BUONCONVENTO,SIENA
AREZZO,FIRENZE
BIELLA,SANTHIA`
SANTHIA`,BIELLA
STABIO,BUSTO
TERMOLI,FOGGIA
BORGO,FAENZA
CAGLIARI,DECIMOMANNU
BOZZOLO,CREMONA
TREVIGLIO,CREMONA
FIDENZA,CREMONA
ROVERETO,TRENTO
ALA,BOLZANO
BASSANO,TRENTO
TRENTO,ALA
MANIAGO,SACILE
PISA,LUCCA
LUCCA,PISA
PUNTA,PALERMO
GIACHERY,PALERMO
PUNTA,PALERMO
CASARSA,PORTOGRUARO
PORTOGRUARO,CASARSA
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
TERMOLI,PESCARA
ORTE,FIUMICINO
CESANO,LA SPEZIA
REGGIO,CIANO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
RIVAROLO,CHIERI
FIRENZE,EMPOLI
TERMINI,PALERMO
AGRIGENTO,PALERMO
PALERMO,TERMINI
VICENZA,BASSANO
MOLTENO,COMO
COMO,CHIASSO
BERGAMO,TREVIGLIO
LEVANTO,LA SPEZIA
LA SPEZIA,LEVANTO
BITRITTO,BARI
SASSUOLO,MODENA
CARPI,MODENA
MODENA,SASSUOLO
VOGHERA,ASTI
PARMA,BERCETO
BIELLA,NOVARA
PIOLTELLO,NOVARA
NOVARA,BIELLA
MONTEBELLUNA,TREVISO
TREVISO,MONTEBELLUNA
PIOLTELLO,NOVARA
GENOVA,GENOVA
BUSALLA,GENOVA
PISA,PONTEDERA
PISA,LUCCA
SALERNO,MERCATO
SALERNO,ARECHI
SALERNO,NOCERA
GENOVA,GENOVA
PADOVA,TREVISO
PADOVA,VENEZIA
M,VARESE
M,ERBA
M,COMO
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
VARESE,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
BORGO,FIRENZE
FIRENZE,PISTOIA
FIRENZE,EMPOLI
BASSANO,VENEZIA
BASSANO,VENEZIA
VENEZIA,VENEZIA
GOLFO,OLBIA
CARBONIA,VILLAMASSARGIA
CONEGLIANO,BELLUNO
L`AQUILA,TERNI
SAN,FOSSANO
CASTELBOLOGNESE,RAVENNA
ACQUI,ASTI
BRESCIA,CREMONA
PUNTA,PALERMO
GIACHERY,PALERMO
PALERMO,GIACHERY
PALERMO,GIACHERY
SALSOMAGGIORE,FIDENZA
CODIGORO,FERRARA
GUASTALLA,S.LAZZARO
CIANO,REGGIO
LUINO,GALLARATE
SCHIO,VICENZA
CHIASSO,COMO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
SARZANA,LA SPEZIA
SASSUOLO,MODENA
MODENA,CARPI
SUZZARA,PARMA
BERCETO,PARMA
BRESCIA,PARMA
DOMODOSSOLA,NOVARA
VILLAFRANCA,VERONA
BASSANO,PADOVA
MONTEBELLUNA,PADOVA
VARESE,M
VENEZIA,VENEZIA
REGGIO,TARANTO
VENEZIA,BRENNERO
CAGLIARI,PORTO
RIMINI,PIACENZA
PALERMO,MESSINA
SIBARI,CATANZARO
FOLIGNO,FIRENZE
CATANZARO,REGGIO
CATANZARO,SIBARI
LAMEZIA,REGGIO
CATANIA,MESSINA
BOLZANO,BASSANO
BOLZANO,VERONA
TRIESTE,VENEZIA
SAVONA,LA SPEZIA
SAVONA,SESTRI
LA SPEZIA,FIRENZE
VENEZIA,TRIESTE
VERONA,VENEZIA
GENOVA,VENTIMIGLIA
FIRENZE,ORBETELLO
SASSARI,OLBIA
FABRIANO,ANCONA
COSENZA,REGGIO
BELLUNO,VENEZIA
VENTIMIGLIA,GENOVA
VENTIMIGLIA,SAVONA
PESCARA,ANCONA
SALERNO,POTENZA
FOLIGNO,ANCONA
CASSINO,AVEZZANO
TERNI,L`AQUILA
LECCE,BARI
BRINDISI,TARANTO
GROSSETO,SIENA
MONSELICE,MANTOVA
REGGIO,ROCCELLA
CATANIA,MESSINA
MANTOVA,MONSELICE
MONTEVARCHI,VERNIO
NOVARA,IVREA
VARESE,TREVIGLIO
VARESE,TREVIGLIO
SAN,BARI
MESSINA,SIRACUSA
MESSINA,CATANIA
CREMONA,TREVIGLIO
VIAREGGIO,FIRENZE
PISA,FIRENZE
BARLETTA,FASANO
PESCARA,TERAMO
UDINE,VENEZIA
TRIESTE,CARNIA
TRIESTE,VENEZIA
CHIVASSO,ALESSANDRIA
FIUMICINO,ORTE
SAVONA,VENTIMIGLIA
SAVONA,SESTRI
SAVONA,ALESSANDRIA
FIRENZE,LA SPEZIA
FIRENZE,AREZZO
PALERMO,AGRIGENTO
BARI,LECCE
BARI,FOGGIA
ALESSANDRIA,CHIVASSO
ALESSANDRIA,PAVIA
ALESSANDRIA,NOVARA
PARMA,BRESCIA
NOVARA,TREVIGLIO
TREVIGLIO,VARESE
TREVIGLIO,VARESE
PAVIA,VERCELLI
VERONA,BOLZANO
BATTIPAGLIA,CASERTA
SESTRI,SAVONA
GENOVA,LA SPEZIA
SARONNO,ALBAIRATE
SARONNO,LODI
FIRENZE,LUCCA
VENEZIA,VERONA
VENEZIA,UDINE
VENEZIA,VICENZA
ISERNIA,CASERTA
DITTAINO,PALERMO
CALTANISSETTA,DITTAINO
ORTE,CHIUSI
SIBARI,COSENZA
EDOLO,BRESCIA
SONDRIO,LECCO
SONDRIO,TIRANO
TERONTOLA,FOLIGNO
BRENNERO,BOLZANO
CAMPIGLIA,PISA
FABRIANO,FOLIGNO
SULMONA,AVEZZANO
SULMONA,L`AQUILA
COSENZA,SAPRI
GROSSETO,PISA
PONTREMOLI,LA SPEZIA
TERAMO,GIULIANOVA
TERNI,RIETI
LECCO,SONDRIO
FOSSANO,LIMONE
VERCELLI,PAVIA
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
CATANIA,SIRACUSA
CATANIA,MESSINA
CATANIA,GIARRE
SIENA,CHIUSI
SIENA,BUONCONVENTO
ASTI,ALBA
ASTI,VOGHERA
MANTOVA,VERONA
MANTOVA,MODENA
FIRENZE,BORGO
IMOLA,RIMINI
FAENZA,BORGO
PISTOIA,FIRENZE
CAGLIARI,ORISTANO
CREMONA,BRESCIA
SACILE,MANIAGO
MERANO,BRENNERO
BOLZANO,ALA
PALERMO,PUNTA
PALERMO,PUNTA
PESCARA,TERMOLI
TARVISIO,TRIESTE
UDINE,TRIESTE
RIMINI,ANCONA
RIMINI,IMOLA
RIMINI,ANCONA
FERRARA,CODIGORO
CHIVASSO,PINEROLO
CHIVASSO,PINEROLO
FIUMICINO,ORTE
FARA,FIUMICINO
FIUMICINO,FARA
MONTEROTONDO,CESANO
FIRENZE,LIVORNO
FIRENZE,CHIUSI
FIRENZE,BORGO
GALLARATE,LUINO
VICENZA,VENEZIA
VICENZA,SCHIO
VICENZA,TREVISO
ANCONA,FABRIANO
ANCONA,PESARO
BERGAMO,BRESCIA
LA SPEZIA,LEVANTO
LA SPEZIA,PISA
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
FASANO,BARLETTA
BARI,LECCE
BARI,FOGGIA
MODENA,MANTOVA
PARMA,SUZZARA
CESANO,MONTEROTONDO
NOVARA,TREVIGLIO
NOVARA,ARONA
NOVARA,MORTARA
VENEZIA,BELLUNO
TREVISO,PADOVA
PIOLTELLO,NOVARA
PIOLTELLO,NOVARA
PAVIA,ALESSANDRIA
PAVIA,CODOGNO
VERONA,VICENZA
GENOVA,ACQUI
GENOVA,ARQUATA
POGGIO,FIUMICINO
LIVORNO,FIRENZE
SESTRI,SAVONA
GENOVA,GENOVA
PADOVA,MONTEBELLUNA
PADOVA,BASSANO
MONZA,CHIASSO
M,NOVARA
M,LAVENO
M,VARESE
M,ASSO
M,COMO
M,NOVARA
SARONNO,LODI
SARONNO,M
FIRENZE,SIENA
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,VERONA
DITTAINO,CALTANISSETTA
LIMONE,FOSSANO
PIACENZA,VOGHERA
PIACENZA,VOGHERA
PERUGIA,FOLIGNO
S.CANDIDO,FORTEZZA
LAMEZIA,CATANZARO
CATANZARO,LAMEZIA
ARONA,NOVARA
L`AQUILA,SULMONA
IGLESIAS,CAGLIARI
IGLESIAS,VILLAMASSARGIA
CAGLIARI,CARBONIA
VILLAMASSARGIA,CARBONIA
FELTRE,BELLUNO
BELLUNO,FELTRE
ASCOLI,ANCONA
TARANTO,BRINDISI
CHIAVENNA,COLICO
LECCO,COLICO
COLICO,CHIAVENNA
SUZZARA,SERMIDE
MI.P.GENOVA,ALESSANDRIA
MI.P.GENOVA,MORTARA
MORTARA,MI.P.GENOVA
MORTARA,CASALE
MELITO,REGGIO
CALTAGIRONE,CATANIA
VERONA,MANTOVA
BORGO,FIRENZE
AREZZO,FIRENZE
BIELLA,SANTHIA`
SANTHIA`,BIELLA
STABIO,BUSTO
BUSTO,STABIO
IMOLA,RIMINI
BORGO,FAENZA
FIRENZE,PISTOIA
SAN,CAGLIARI
DECIMOMANNU,CAGLIARI
CAGLIARI,DECIMOMANNU
CAGLIARI,SAN
GIAMPILIERI,MESSINA
S.AGATA,MESSINA
LUCCA,PISA
LUCCA,VIAREGGIO
LUCCA,PISA
PALERMO,PUNTA
PUNTA,PALERMO
GIACHERY,PALERMO
PUNTA,PALERMO
PALERMO,GIACHERY
CASARSA,PORTOGRUARO
TREVISO,PORTOGRUARO
PORTOGRUARO,TREVISO
PORTOGRUARO,CASARSA
FASANO,BARLETTA
TERMOLI,PESCARA
CARNIA,UDINE
FERRARA,RAVENNA
CASERTA,SALERNO
FARA,FIUMICINO
FIUMICINO,MONTEROTONDO
ORTE,FIUMICINO
SASSUOLO,REGGIO
GUASTALLA,REGGIO
REGGIO,SASSUOLO
REGGIO,CIANO
CHIERI,RIVAROLO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
EMPOLI,FIRENZE
EMPOLI,FIRENZE
S.AGATA,PALERMO
TERMINI,PALERMO
PALERMO,TERMINI
ANCONA,FABRIANO
ANCONA,JESI
MOLTENO,COMO
COMO,MOLTENO
COMO,CHIASSO
BERGAMO,TREVIGLIO
LEVANTO,LA SPEZIA
SESTRI,LA SPEZIA
LEVANTO,LA SPEZIA
LA SPEZIA,LEVANTO
BITRITTO,BARI
TARANTO,BARI
BARI,BITRITTO
CARPI,MODENA
SASSUOLO,MODENA
MODENA,SASSUOLO
ALESSANDRIA,ARQUATA
PARMA,BERCETO
BIELLA,NOVARA
CONEGLIANO,VENEZIA
VENEZIA,SACILE
MONTEBELLUNA,TREVISO
TREVISO,MONTEBELLUNA
TREVISO,VICENZA
ACQUI,GENOVA
GENOVA,GENOVA
ARQUATA,GENOVA
GENOVA,GENOVA
PONTEDERA,LIVORNO
PISA,LUCCA
NOCERA,SALERNO
SALERNO,CASERTA
SALERNO,NOCERA
GENOVA,GENOVA
VENEZIA,VICENZA
PADOVA,VENEZIA
PADOVA,TREVISO
PADOVA,VENEZIA
M,CAMNAGO
M,MALPENSA
NOVATE,M
M,SARONNO
M,COMO
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
NOVARA,M
NOVATE,M
M,SARONNO
COMO,M
ERBA,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
COMO,M
BORGO,FIRENZE
FIRENZE,PISTOIA
VENEZIA,BASSANO
BASSANO,VENEZIA
BASSANO,VENEZIA
VENEZIA,VENEZIA
PORTO,SASSARI
COSENZA,SIBARI
MELFI,POTENZA
VILLAMASSARGIA,IGLESIAS
RIETI,TERNI
MI.P.GENOVA,MORTARA
VILLA,REGGIO
CASTELBOLOGNESE,RAVENNA
ALBA,ASTI
MACOMER,CAGLIARI
BRESCIA,CREMONA
ALA,TRENTO
GIACHERY,PALERMO
PALERMO,GIACHERY
CIANO,REGGIO
LUINO,GALLARATE
SCHIO,VICENZA
TREVIGLIO,BERGAMO
LEVANTO,LA SPEZIA
MODENA,CARPI
BERCETO,PARMA
BRESCIA,PARMA
SUZZARA,PARMA
NOCERA,SALERNO
MERCATO,SALERNO
BASSANO,PADOVA
VARESE,M
VENEZIA,VENEZIA
BRENNERO,VENEZIA
ANCONA,PIACENZA
VARESE,TREVIGLIO
PIACENZA,ANCONA
RIMINI,SUZZARA
OLBIA,CAGLIARI
SIBARI,CATANZARO
CATANZARO,SIBARI
CATANZARO,REGGIO
COSENZA,REGGIO
CAMPIGLIA,PIOMBINO
AULLA,PISA
REGGIO,COSENZA
REGGIO,LAMEZIA
BOLZANO,VERONA
FERRARA,RIMINI
SAVONA,SESTRI
FIRENZE,FOLIGNO
PALERMO,MESSINA
ANCONA,PESCARA
LA SPEZIA,FIRENZE
VENEZIA,TRIESTE
VERONA,VENEZIA
VENEZIA,BRESCIA
ROCCELLA,REGGIO
BRESCIA,EDOLO
POTENZA,SALERNO
POTENZA,FOGGIA
SULMONA,TERAMO
BELLUNO,VENEZIA
SALERNO,SAPRI
REGGIO,CATANZARO
IVREA,NOVARA
SIENA,FIRENZE
VARESE,TREVIGLIO
FAENZA,BORGO
PISTOIA,AREZZO
MESSINA,S.AGATA
TRENTO,BASSANO
VIAREGGIO,FIRENZE
LUCCA,AULLA
BOLZANO,S.CANDIDO
BARLETTA,FASANO
BARLETTA,FASANO
PESCARA,ANCONA
UDINE,VENEZIA
TRIESTE,TARVISIO
TRIESTE,VENEZIA
TRIESTE,CARNIA
TRIESTE,UDINE
FIRENZE,PONTREMOLI
FIRENZE,CHIUSI
PRATO,CHIUSI
ANCONA,FABRIANO
ANCONA,ASCOLI
PARMA,BRESCIA
NOVARA,IVREA
NOVARA,ALESSANDRIA
NOVARA,TREVIGLIO
TREVIGLIO,VARESE
VERONA,BOLZANO
VERONA,VENEZIA
FIUMICINO,ORTE
VAL,AVEZZANO
M,LAVENO
FIRENZE,VIAREGGIO
VENEZIA,TRIESTE
VENEZIA,UDINE
OLBIA,GOLFO
SASSARI,OZIERI
CALTANISSETTA,ROCCAPALUMBA-ALIA
BENEVENTO,CASERTA
EDOLO,BRESCIA
BRENNERO,MERANO
FORTEZZA,S.CANDIDO
LIVORNO,GROSSETO
FABRIANO,MACERATA
FABRIANO,ANCONA
SULMONA,PESCARA
PAOLA,SAPRI
CARBONIA,CAGLIARI
GROSSETO,LIVORNO
PONTREMOLI,LA SPEZIA
AULLA,PIAZZA
CASSINO,CASERTA
LECCE,BARI
BRINDISI,TARANTO
ANCONA,PESCARA
MONSELICE,MANTOVA
FOSSANO,SAN
PAVIA,VERCELLI
VERCELLI,PAVIA
ALESSANDRIA,NOVARA
RAVENNA,FERRARA
RAVENNA,CASTELBOLOGNESE
CODOGNO,PAVIA
SIENA,EMPOLI
SIENA,CHIUSI
SIENA,GROSSETO
ASTI,ACQUI
MANTOVA,VERONA
MONTEVARCHI,PISTOIA
FIRENZE,BORGO
FOGGIA,BARI
FIRENZE,LUCCA
PISTOIA,MONTEVARCHI
PISTOIA,FIRENZE
CAGLIARI,IGLESIAS
MESSINA,CATANIA
MESSINA,S.AGATA
CREMONA,TREVIGLIO
CREMONA,BRESCIA
CREMONA,FIDENZA
ALA,BOLZANO
UDINE,VENEZIA
SACILE,VENEZIA
LUCCA,FIRENZE
LUCCA,PIAZZA
MERANO,BRENNERO
BOLZANO,ALA
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
BARI,SAN
BARLETTA,BARI
PESCARA,SULMONA
UDINE,VILLA
UDINE,TRIESTE
TRIESTE,PORTOGRUARO
FERRARA,CODIGORO
CASERTA,BENEVENTO
CHIVASSO,ALESSANDRIA
CHIVASSO,PINEROLO
CHIVASSO,PINEROLO
FIUMICINO,ORTE
FARA,FIUMICINO
FIUMICINO,FARA
MONTEROTONDO,CESANO
SAVONA,FOSSANO
S.LAZZARO,GUASTALLA
CHIERI,RIVAROLO
PINEROLO,CHIVASSO
FIRENZE,PISA
EMPOLI,SIENA
FIRENZE,AREZZO
FIRENZE,BORGO
PALERMO,DITTAINO
PALERMO,S.AGATA
GALLARATE,LUINO
VICENZA,VENEZIA
VICENZA,SCHIO
VICENZA,TREVISO
ANCONA,RIMINI
ANCONA,MACERATA
ANCONA,ASCOLI
ANCONA,RIMINI
CHIASSO,MONZA
BERGAMO,BRESCIA
LA SPEZIA,GENOVA
LA SPEZIA,PONTREMOLI
LA SPEZIA,SESTRI
LA SPEZIA,PISA
LA SPEZIA,LEVANTO
FASANO,BARLETTA
FASANO,BARLETTA
BARI,TARANTO
BARI,LECCE
BARI,LECCE
BARI,FOGGIA
BARI,TARANTO
MODENA,MANTOVA
MODENA,SASSUOLO
ALESSANDRIA,CHIVASSO
ALESSANDRIA,PAVIA
ALESSANDRIA,SAVONA
PARMA,SUZZARA
CESANO,MONTEROTONDO
NOVARA,DOMODOSSOLA
NOVARA,TREVIGLIO
NOVARA,BIELLA
NOVARA,ARONA
NOVARA,MORTARA
VENEZIA,BELLUNO
TREVISO,PADOVA
TREVIGLIO,VARESE
TREVIGLIO,NOVARA
PIOLTELLO,NOVARA
PAVIA,ALESSANDRIA
PAVIA,CODOGNO
GENOVA,ACQUI
GENOVA,ARQUATA
LIVORNO,FIRENZE
PISA,LA SPEZIA
PISA,LA SPEZIA
PISA,FIRENZE
SALERNO,MERCATO
SESTRI,SAVONA
SESTRI,SAVONA
GENOVA,GENOVA
PADOVA,MONTEBELLUNA
PADOVA,BASSANO
ALBAIRATE,SEREGNO
M,ASSO
M,NOVARA
M,LAVENO
M,COMO
M,NOVARA
M,CAMNAGO
SARONNO,LODI
SARONNO,LODI
SARONNO,M
FIRENZE,FAENZA
FIRENZE,SIENA
FIRENZE,PISA
FIRENZE,LIVORNO
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
VENEZIA,PORTOGRUARO
GOLFO,OLBIA
VITERBO,ORTE
CUNEO,LIMONE
VOGHERA,PIACENZA
TIRANO,SONDRIO
POTENZA,POTENZA
LAMEZIA,CATANZARO
CATANZARO,LAMEZIA
ARONA,NOVARA
L`AQUILA,SULMONA
SAPRI,COSENZA
CARBONIA,VILLAMASSARGIA
CAGLIARI,IGLESIAS
FELTRE,BELLUNO
BELLUNO,FELTRE
TERAMO,PESCARA
GIULIANOVA,PESCARA
L`AQUILA,TERNI
CHIAVENNA,COLICO
COLICO,LECCO
COLICO,CHIAVENNA
MACERATA,CIVITANOVA
LEGNAGO,MONSELICE
FOSSANO,CEVA
MI.P.GENOVA,ALESSANDRIA
MI.P.GENOVA,MORTARA
CASALE,MORTARA
MORTARA,MI.P.GENOVA
REGGIO,VILLA
CATANIA,CATANIA
GIARRE,CATANIA
BOZZOLO,CODOGNO
BUONCONVENTO,SIENA
ASTI,ALESSANDRIA
VERONA,MANTOVA
BORGO,FIRENZE
AREZZO,FIRENZE
BIELLA,SANTHIA`
SANTHIA`,BIELLA
STABIO,BUSTO
BUSTO,STABIO
DECIMOMANNU,CAGLIARI
CAGLIARI,DECIMOMANNU
TREVIGLIO,CREMONA
ALA,TRENTO
BORGO,TRENTO
MANIAGO,SACILE
VIAREGGIO,LUCCA
PISA,LUCCA
LUCCA,PISA
BOLZANO,MERANO
PALERMO,PUNTA
PUNTA,PALERMO
GIACHERY,PALERMO
PUNTA,PALERMO
PALERMO,GIACHERY
CASARSA,PORTOGRUARO
TREVISO,PORTOGRUARO
PORTOGRUARO,TREVISO
PORTOGRUARO,CASARSA
FERRARA,RAVENNA
CASERTA,SALERNO
FARA,FIUMICINO
FIUMICINO,POGGIO
ORTE,FIUMICINO
SASSUOLO,REGGIO
REGGIO,GUASTALLA
REGGIO,SASSUOLO
REGGIO,CIANO
CHIERI,RIVAROLO
RIVAROLO,CHIERI
PINEROLO,CHIVASSO
RIVAROLO,CHIERI
FIRENZE,EMPOLI
TERMINI,PALERMO
AGRIGENTO,PALERMO
BASSANO,VICENZA
PESARO,ANCONA
ANCONA,CASTELPLANIO
CHIASSO,COMO
MOLTENO,COMO
COMO,MOLTENO
COMO,CHIASSO
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
LEVANTO,LA SPEZIA
LA SPEZIA,LEVANTO
BITRITTO,BARI
TARANTO,BARI
BARI,BITRITTO
SASSUOLO,MODENA
CARPI,MODENA
MODENA,SASSUOLO
ARQUATA,ALESSANDRIA
VOGHERA,ASTI
PARMA,BERCETO
BORGOMANERO,NOVARA
BIELLA,NOVARA
VENEZIA,SACILE
MONTEBELLUNA,TREVISO
TREVISO,MONTEBELLUNA
TREVISO,VICENZA
ACQUI,GENOVA
GENOVA,BUSALLA
GENOVA,GENOVA
ARQUATA,GENOVA
BUSALLA,GENOVA
LIVORNO,PISA
PISA,PONTEDERA
SALERNO,MERCATO
GENOVA,GENOVA
MONTEBELLUNA,PADOVA
VENEZIA,PADOVA
SEREGNO,ALBAIRATE
M,MALPENSA
M,SARONNO
ASSO,M
M,COMO
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
LAVENO,M
M,MALPENSA
NOVARA,M
M,SARONNO
COMO,M
VARESE,M
ERBA,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
COMO,M
BORGO,FIRENZE
FIRENZE,BORGO
VENEZIA,BASSANO
BASSANO,VENEZIA
BASSANO,VENEZIA
VENEZIA,VENEZIA
OZIERI,SASSARI
POTENZA,POTENZA
ORBETELLO,GROSSETO
CASTELBOLOGNESE,RAVENNA
ACQUI,ASTI
BRESCIA,CREMONA
PALERMO,GIACHERY
CODIGORO,FERRARA
CIANO,REGGIO
GUASTALLA,REGGIO
BORGO,FIRENZE
LUINO,GALLARATE
SCHIO,VICENZA
CHIASSO,COMO
BRESCIA,BERGAMO
TREVIGLIO,BERGAMO
LEVANTO,LA SPEZIA
MODENA,CARPI
BERCETO,PARMA
DOMODOSSOLA,NOVARA
BASSANO,PADOVA
VENEZIA,VENEZIA
ASTI,ACQUI
TARANTO,REGGIO
FIUMICINO,VENEZIA
CAGLIARI,OLBIA
PIACENZA,ANCONA
VENEZIA,GENOVA
FOLIGNO,FIRENZE
CHIUSI,EMPOLI
REGGIO,COSENZA
MESSINA,PALERMO
MESSINA,SIRACUSA
PESCARA,AVEZZANO
TRIESTE,VENEZIA
SAVONA,LA SPEZIA
EMPOLI,CHIUSI
GENOVA,SARZANA
FIRENZE,GROSSETO
VENEZIA,TRIESTE
VENEZIA,VERONA
SIBARI,CATANZARO
POTENZA,FOGGIA
CATANZARO,SIBARI
COSENZA,REGGIO
BELLUNO,TREVISO
LAMEZIA,REGGIO
AULLA,PISA
VENTIMIGLIA,GENOVA
VENTIMIGLIA,SAVONA
FOLIGNO,CHIUSI
TERNI,L`AQUILA
REGGIO,COSENZA
REGGIO,ROCCELLA
IVREA,NOVARA
CATANIA,MESSINA
SIENA,FIRENZE
FIRENZE,CHIUSI
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FOGGIA,POTENZA
FAENZA,FIRENZE
PISA,AULLA
VIAREGGIO,FIRENZE
MERANO,BRENNERO
BOLZANO,VERONA
PUNTA,AGRIGENTO
SALSOMAGGIORE,FIDENZA
FIDENZA,SALSOMAGGIORE
FIDENZA,SALSOMAGGIORE
PESCARA,ANCONA
TRIESTE,TARVISIO
TRIESTE,VENEZIA
TRIESTE,UDINE
GENOVA,VENTIMIGLIA
SAVONA,SESTRI
SAVONA,VENTIMIGLIA
SAVONA,SESTRI
SAVONA,ALESSANDRIA
FIRENZE,CAMPIGLIA
PALERMO,AGRIGENTO
LA SPEZIA,FIRENZE
PARMA,BRESCIA
NOVARA,IVREA
NOVARA,TREVIGLIO
NOVARA,DOMODOSSOLA
TREVIGLIO,VARESE
VERONA,VENEZIA
VERONA,BOLZANO
VERONA,VENEZIA
FIUMICINO,ORTE
SALERNO,ARECHI
SALERNO,ARECHI
M,LAVENO
SARONNO,ALBAIRATE
FIRENZE,VIAREGGIO
VENEZIA,FERRARA
VENEZIA,VERONA
VENEZIA,VERONA
VENEZIA,UDINE
DITTAINO,PALERMO
SIBARI,COSENZA
EDOLO,BRESCIA
SIRACUSA,CATANIA
AVEZZANO,SULMONA
SONDRIO,LECCO
FOLIGNO,ANCONA
FABRIANO,CIVITANOVA
SULMONA,L`AQUILA
IGLESIAS,CAGLIARI
BELLUNO,TREVISO
PONTREMOLI,LA SPEZIA
ASCOLI,ANCONA
PESCARA,TERAMO
NOCERA,BUCCINO
LECCE,BARI
LECCO,SONDRIO
FOSSANO,LIMONE
CHIUSI,SIENA
PAVIA,VERCELLI
VERCELLI,PAVIA
ALESSANDRIA,NOVARA
RAVENNA,CASTELBOLOGNESE
CODOGNO,PAVIA
SIENA,BUONCONVENTO
ASTI,ACQUI
ASTI,ALBA
MANTOVA,VERONA
MANTOVA,MODENA
MONTEVARCHI,PISTOIA
FIRENZE,AREZZO
FIRENZE,BORGO
AREZZO,PRATO
FOGGIA,BARI
IMOLA,RIMINI
